AmeCode,type,elems,lat,lon,alt,kjName,knName,enName,time,rain_1h_mm,rain_qual,wind_max_ms,wind_qual,wind_dir,wind_dir_qual,temp_max_c,temp_qual
21161,C,11112110,42.67,141.07833333333335,390,大滝,オオタキ,Otaki,2024-10-22 14:00:00,0.0,8,2.5,4,北東,4,15.8,4
21171,C,11112010,42.63,141.24666666666667,170,森野,モリノ,Morino,2024-10-22 14:00:00,0.0,8,1.7,4,南,4,17.0,4
21187,B,11111111,42.623333333333335,141.54666666666665,6,苫小牧,トマコマイ,Tomakomai,2024-10-22 14:00:00,0.0,8,8.6,4,南南東,4,17.8,4
21226,C,11112110,42.59,140.64333333333337,4,大岸,オオキシ,Okishi,2024-10-22 14:00:00,0.0,8,3.1,4,南南東,4,18.0,4
21237,C,1000000,42.565,140.80666666666667,85,洞爺湖温泉,トウヤコオンセン,Toyako Onsen,2024-10-22 14:00:00,0.0,8,,,,,,
21251,C,1000000,42.516666666666666,141.10666666666663,300,カルルス,カルルス,Karurusu,2024-10-22 14:00:00,0.0,8,,,,,,
21261,C,11112100,42.54333333333334,141.35166666666666,6,白老,シラオイ,Shiraoi,2024-10-22 14:00:00,0.0,8,6.3,4,南,4,17.6,4
21276,C,11112000,42.59,141.93333333333334,10,鵡川,ムカワ,Mukawa,2024-10-22 14:00:00,0.0,8,6.4,4,南南東,4,19.5,4
21297,C,11112010,42.475,140.84833333333333,3,伊達,ダテ,Date,2024-10-22 14:00:00,0.0,8,3.3,4,東南東,4,19.2,4
21312,C,11112100,42.458333333333336,141.11833333333334,197,登別,ノボリベツ,Noboribetsu,2024-10-22 14:00:00,0.0,8,1.7,4,北北西,4,16.1,4
21323,A,11111111,42.31166666666667,140.975,40,室蘭,ムロラン,Muroran,2024-10-22 14:00:00,0.0,8,4.6,4,東北東,4,18.5,4
22036,C,11112110,42.876666666666665,142.44166666666666,280,日高,ヒダカ,Hidaka,2024-10-22 14:00:00,0.0,8,4.0,4,南南西,4,20.0,4
22072,C,1000000,42.77166666666667,142.35833333333332,150,仁世宇,ニセウ,Niseu,2024-10-22 14:00:00,0.0,8,,,,,,
22106,C,1000100,42.62833333333333,142.39333333333337,245,旭,アサヒ,Asahi,2024-10-22 14:00:00,0.0,8,,,,,,
22141,C,11112010,42.49666666666667,142.05333333333334,47,日高門別,ヒダカモンベツ,Hidaka-Monbetsu,2024-10-22 14:00:00,0.0,8,5.8,4,南南東,4,19.3,4
22156,C,11112000,42.54333333333334,142.33333333333334,60,新和,シンワ,Shinwa,2024-10-22 14:00:00,0.0,8,4.9,4,南,4,21.6,4
22206,C,1000000,42.43333333333333,142.48166666666663,110,笹山,ササヤマ,Sasayama,2024-10-22 14:00:00,0.0,8,,,,,,
22241,C,11112110,42.34333333333333,142.36166666666668,10,静内,シズナイ,Shizunai,2024-10-22 14:00:00,0.0,8,4.5,4,南南東,4,20.5,4
22291,C,11112000,42.245,142.66166666666666,10,三石,ミツイシ,Mitsuishi,2024-10-22 14:00:00,0.0,8,5.0,4,南南東,4,20.2,4
22306,C,11112110,42.223333333333336,142.94833333333332,98,中杵臼,ナカキネウス,Nakakineusu,2024-10-22 14:00:00,0.0,8,2.0,4,東,4,20.2,4
22327,B,11111111,42.16166666666667,142.77666666666667,37,浦河,ウラカワ,Urakawa,2024-10-22 14:00:00,0.0,8,6.4,4,南東,4,19.4,4
22356,C,1000100,42.12833333333333,143.31166666666667,7,目黒,メグロ,Meguro,2024-10-22 14:00:00,0.0,8,,,,,,
22366,C,1000000,42.07666666666667,143.035,0,幌満,ホロマン,Horoman,2024-10-22 14:00:00,0.0,8,,,,,,
22391,C,11112010,41.925,143.24333333333334,63,えりも岬,エリモミサキ,Cape Erimo,2024-10-22 14:00:00,0.0,8,7.9,4,南,4,18.6,4
23031,C,11112110,42.516666666666666,140.3733333333333,6,長万部,オシャマンベ,Oshamanbe,2024-10-22 14:00:00,0.0,8,2.3,4,北西,4,17.4,4
23086,C,11112110,42.251666666666665,140.27166666666668,8,八雲,ヤクモ,Yakumo,2024-10-22 14:00:00,0.0,8,2.6,4,北東,4,18.5,4
23166,C,11112100,42.06666666666667,140.58833333333334,125,森,モリ,Mori,2024-10-22 14:00:00,0.0,8,5.3,4,南,4,18.6,4
23191,C,1000100,41.97666666666667,140.715,165,大沼,オオヌマ,Lake Onuma,2024-10-22 14:00:00,0.0,8,,,,,,
23206,C,11112010,41.905,140.97,25,川汲,カックミ,Kakkumi,2024-10-22 14:00:00,0.0,8,4.5,4,南南西,4,20.4,4
23226,C,11112000,41.88666666666667,140.65333333333334,25,北斗,ホクト,Hokuto,2024-10-22 14:00:00,0.0,8,2.1,4,北西,4,18.9,4
23232,A,11111111,41.81666666666667,140.75333333333333,35,函館,ハコダテ,Hakodate,2024-10-22 14:00:00,0.0,8,3.1,4,北北東,4,20.6,4
23281,C,11110100,41.77,140.82166666666666,34,高松,タカマツ：函館空港,Takamatsu,2024-10-22 14:00:00,0.0,8,3.5,4,北北東,4,19.6,4
23291,C,1000000,41.71666666666667,141.00333333333333,20,戸井泊,トイトマリ,Toitomari,2024-10-22 14:00:00,0.0,8,,,,,,
23321,C,1000000,41.598333333333336,140.375,24,知内,シリウチ,Shiriuchi,2024-10-22 14:00:00,0.0,8,,,,,,
23326,C,11112010,41.68,140.43666666666667,10,木古内,キコナイ,Kikonai,2024-10-22 14:00:00,0.0,8,3.1,4,西,4,18.7,4
23356,C,1000100,41.55833333333333,140.27166666666668,100,千軒,センゲン,Sengen,2024-10-22 14:00:00,0.0,8,,,,,,
23376,C,11112010,41.42333333333333,140.08666666666667,30,松前,マツマエ,Matsumae,2024-10-22 14:00:00,0.0,8,3.9,4,北北東,4,20.4,4
24041,C,11112000,42.45,139.85166666666666,10,せたな,セタナ,Setana,2024-10-22 14:00:00,0.0,8,4.5,4,東南東,4,17.1,4
24051,C,11112110,42.428333333333335,140.00833333333333,19,今金,イマカネ,Imakane,2024-10-22 14:00:00,0.0,8,1.9,4,東北東,4,16.5,4
24101,C,11112010,42.248333333333335,139.55666666666667,5,奥尻,オクシリ,Okushiri,2024-10-22 14:00:00,0.0,8,9.4,4,南東,4,19.2,4
24141,C,11112100,42.12833333333333,139.985,12,熊石,クマイシ,Kumaishi,2024-10-22 14:00:00,0.0,8,2.9,4,北東,4,17.3,4
24156,C,11110000,42.071666666666665,139.43166666666667,49,米岡,ヨネオカ：奥尻空港,Yoneoka,2024-10-22 14:00:00,0.0,8,8.9,4,南,4,18.0,4
24166,C,1000000,42.03833333333333,140.08833333333334,50,潮見,シオミ,Shiomi,2024-10-22 14:00:00,0.0,8,,,,,,
24201,C,11112100,41.93,140.31166666666667,53,鶉,ウズラ,Uzura,2024-10-22 14:00:00,0.0,8,1.8,4,東,4,18.2,4
24217,B,11111111,41.86666666666667,140.1233333333333,4,江差,エサシ,Esashi,2024-10-22 14:00:00,0.0,8,2.9,4,南西,4,19.1,4
24236,C,1000000,41.7,140.02833333333334,5,石崎,イシザキ,Ishizaki,2024-10-22 14:00:00,0.0,8,,,,,,
31001,C,11112110,41.52666666666666,140.91166666666666,14,大間,オオマ,Oma,2024-10-22 14:00:00,0.0,8,2.3,4,東北東,4,19.2,4
31036,C,1000000,41.31333333333333,140.95666666666668,162,湯野川,ユノカワ,Yunokawa,2024-10-22 14:00:00,0.0,8,,,,,,
31111,B,11111111,41.28333333333333,141.21,3,むつ,ムツ,Mutsu,2024-10-22 14:00:00,0.0,8,3.2,4,南南西,4,20.7,4
31121,C,11112000,41.235,141.39666666666668,6,小田野沢,オダノサワ,Odanosawa,2024-10-22 14:00:00,0.0,8,4.2,4,南南東,4,20.1,4
31136,C,11112110,41.18,140.48166666666663,30,今別,イマベツ,Imabetsu,2024-10-22 14:00:00,0.0,8,3.4,4,南南東,4,19.2,4
31156,C,11112110,41.145,140.82166666666666,15,脇野沢,ワキノサワ,Wakinosawa,2024-10-22 14:00:00,0.0,8,3.0,4,東,4,19.1,4
31186,C,11112010,41.056666666666665,140.34666666666666,20,市浦,シウラ,Shiura,2024-10-22 14:00:00,0.0,8,2.4,4,南東,4,21.6,4
31201,C,11112000,41.045,140.63333333333333,5,蟹田,カニタ,Kanita,2024-10-22 14:00:00,0.0,8,2.8,4,東,4,19.5,4
31296,C,11112110,40.80833333333333,140.45833333333334,9,五所川原,ゴショガワラ,Goshogawara,2024-10-22 14:00:00,0.0,8,4.5,4,南東,4,22.6,4
31312,A,11111111,40.821666666666665,140.76833333333337,3,青森,アオモリ,Aomori,2024-10-22 14:00:00,0.0,8,3.3,4,北北東,4,20.5,4
31321,C,1000000,40.848333333333336,140.985,137,大和山,ヤマトヤマ,Mt.Yamato,2024-10-22 14:00:00,0.0,8,,,,,,
31332,C,11112100,40.885,141.16,14,野辺地,ノヘジ,Noheji,2024-10-22 14:00:00,0.0,8,3.4,4,北西,4,22.1,4
31336,C,11112010,40.885,141.27166666666668,80,六ケ所,ロッカショ,Rokkasho,2024-10-22 14:00:00,0.0,8,1.9,4,南南東,4,21.0,4
31366,C,11112110,40.77666666666666,140.205,40,鰺ケ沢,アジガサワ,Ajigasawa,2024-10-22 14:00:00,0.0,8,2.0,4,南,4,21.7,4
31386,C,11110100,40.73333333333333,140.68833333333333,198,青森大谷,アオモリオオタニ：青森空港,Aomori-Otani,2024-10-22 14:00:00,0.0,8,3.6,4,南西,4,19.5,4
31411,C,1000000,40.708333333333336,141.12833333333333,57,七戸,シチノヘ,Shichinohe,2024-10-22 14:00:00,0.0,8,,,,,,
31436,B,11111111,40.645,139.93166666666667,66,深浦,フカウラ,Fukaura,2024-10-22 14:00:00,0.0,8,5.7,4,南,4,21.6,4
31451,C,1000000,40.62833333333333,140.26333333333332,438,岳,ダケ,Dake,2024-10-22 14:00:00,0.0,8,,,,,,
31461,C,11112110,40.611666666666665,140.455,30,弘前,ヒロサキ,Hirosaki,2024-10-22 14:00:00,0.0,8,2.9,4,南南西,4,23.3,4
31466,C,11112010,40.66666666666666,140.585,30,黒石,クロイシ,Kuroishi,2024-10-22 14:00:00,0.0,8,4.5,4,南南東,4,22.8,4
31482,C,11112100,40.64833333333333,140.84833333333333,890,酸ケ湯,スカユ,Sukayu,2024-10-22 14:00:00,0.0,8,3.1,4,東北東,4,17.5,4
31506,C,11112010,40.675,141.375,39,三沢,ミサワ,Misawa,2024-10-22 14:00:00,0.0,8,3.5,4,東南東,4,22.1,4
31551,C,1000000,40.53,140.555,63,大鰐,オオワニ,Owani,2024-10-22 14:00:00,0.0,8,,,,,,
31562,C,1000000,40.515,140.78333333333333,404,温川,ヌルカワ,Nurukawa,2024-10-22 14:00:00,0.0,8,,,,,,
31586,C,11112110,40.60666666666667,141.23333333333332,55,十和田,トワダ,Towada,2024-10-22 14:00:00,0.0,8,3.9,4,南南東,4,23.5,4
31602,B,11111111,40.52666666666666,141.52166666666668,27,八戸,ハチノヘ,Hachinohe,2024-10-22 14:00:00,0.0,8,6.0,4,南西,4,23.5,4
31646,C,11112110,40.48166666666667,140.62,135,碇ケ関,イカリガセキ,Ikarigaseki,2024-10-22 14:00:00,0.0,8,3.8,4,南東,4,22.3,4
31662,C,11112000,40.42666666666667,140.89833333333334,414,休屋,ヤスミヤ,Yasumiya,2024-10-22 14:00:00,0.0,8,1.8,4,西,4,19.2,4
31671,C,1000000,40.46833333333333,141.17666666666668,125,戸来,ヘライ,Herai,2024-10-22 14:00:00,0.0,8,,,,,,
31721,C,11112110,40.38333333333333,141.25666666666666,60,三戸,サンノヘ,Sannohe,2024-10-22 14:00:00,0.0,8,2.7,4,南南西,4,24.5,4
32056,C,11112010,40.41333333333333,139.94833333333332,34,八森,ハチモリ,Hachimori,2024-10-22 14:00:00,0.0,8,4.4,4,南東,4,22.6,4
32071,C,1000000,40.32,140.29333333333332,68,藤里,フジサト,Fujisato,2024-10-22 14:00:00,0.0,8,,,,,,
32091,C,1000000,40.415,140.61,218,陣場,ジンバ,Jinba,2024-10-22 14:00:00,0.0,8,,,,,,
32096,C,1000000,40.35333333333333,140.78,280,藤原,フジワラ,Fujiwara,2024-10-22 14:00:00,0.0,8,,,,,,
32111,C,11112110,40.19833333333333,140.03166666666667,6,能代,ノシロ,Noshiro,2024-10-22 14:00:00,0.0,8,5.1,4,東北東,4,22.2,4
32126,C,11112110,40.22666666666667,140.37166666666667,29,鷹巣,タカノス,Takanosu,2024-10-22 14:00:00,0.0,8,2.6,4,北東,4,22.6,4
32136,C,11112000,40.251666666666665,140.505,49,大館,オオダテ,Odate,2024-10-22 14:00:00,0.0,8,1.7,4,東南東,4,22.4,4
32146,C,11112110,40.215,140.78666666666666,123,鹿角,カヅノ,Kazuno,2024-10-22 14:00:00,0.0,8,2.2,4,北北西,4,21.7,4
32181,C,11110000,40.19166666666667,140.37166666666667,84,脇神,ワキガミ：大館能代空港,Wakigami,2024-10-22 14:00:00,0.0,8,2.7,4,北東,4,21.6,4
32206,C,11112010,40.12,140.84,214,湯瀬,ユゼ,Yuze,2024-10-22 14:00:00,0.0,8,2.4,4,南南東,4,19.9,4
32266,C,11112010,40.013333333333335,140.80166666666668,578,八幡平,ハチマンタイ,Hachimantai,2024-10-22 14:00:00,0.0,8,2.6,4,西,4,19.2,4
32276,C,1000000,39.93833333333333,139.78166666666667,84,男鹿真山,オガシンザン,Mt.Oga-Shinzan,2024-10-22 14:00:00,0.0,8,,,,,,
32286,C,11112010,39.91166666666667,139.9,20,男鹿,オガ,Oga,2024-10-22 14:00:00,0.0,8,4.3,4,南西,4,22.7,4
32287,C,11112000,40.0,139.95,-3,大潟,オオガタ,Ogata,2024-10-22 14:00:00,0.0,8,4.9,4,南南東,4,23.8,4
32296,C,11112110,39.93833333333333,140.115,6,五城目,ゴジョウメ,Gojome,2024-10-22 14:00:00,0.0,8,1.9,4,北東,4,23.1,4
32311,C,11112100,39.99333333333333,140.40333333333334,120,阿仁合,アニアイ,Aniai,2024-10-22 14:00:00,0.0,8,3.9,4,南,4,21.4,4
32312,C,1000000,39.903333333333336,140.45,210,比立内,ヒタチナイ,Hitachinai,2024-10-22 14:00:00,0.0,8,,,,,,
32376,C,1000000,39.81166666666667,140.585,255,桧木内,ヒノキナイ,Hinokinai,2024-10-22 14:00:00,0.0,8,,,,,,
32402,A,11111111,39.71666666666667,140.09833333333333,6,秋田,アキタ,Akita,2024-10-22 14:00:00,0.0,8,5.9,4,南東,4,22.4,4
32407,C,11112010,39.70666666666666,140.28666666666666,41,岩見三内,イワミサンナイ,Iwami-Sannai,2024-10-22 14:00:00,0.0,8,2.7,4,北東,4,22.8,4
32408,C,1000000,39.8,140.21666666666667,179,仁別,ニベツ,Nibetsu,2024-10-22 14:00:00,0.0,8,,,,,,
32426,C,1000000,39.775,140.665,281,鎧畑,ヨロイバタ,Yoroibata,2024-10-22 14:00:00,0.0,8,,,,,,
32431,C,1000000,39.778333333333336,140.76166666666666,652,田沢湖高原,タザワココウゲン,Tazawako Highlands,2024-10-22 14:00:00,0.0,8,,,,,,
32451,C,11110100,39.615,140.21833333333333,93,雄和,ユウワ：秋田空港,Yuwa,2024-10-22 14:00:00,0.0,8,4.2,4,南東,4,21.4,4
32466,C,11112100,39.60333333333333,140.55666666666667,56,角館,カクノダテ,Kakunodate,2024-10-22 14:00:00,0.0,8,2.5,4,北北東,4,22.5,4
32476,C,11112010,39.69833333333333,140.73166666666663,230,田沢湖,タザワコ,Lake Tazawa,2024-10-22 14:00:00,0.0,8,3.8,4,東,4,20.4,4
32496,C,11112110,39.52666666666666,140.23333333333332,20,大正寺,ダイショウジ,Daisho-ji,2024-10-22 14:00:00,0.0,8,3.2,4,東南東,4,21.2,4
32551,C,11112010,39.49,140.495,30,大曲,オオマガリ,Omagari,2024-10-22 14:00:00,0.0,8,2.7,4,東南東,4,22.0,4
32571,C,11112110,39.36,140.055,11,本荘,ホンジョウ,Honjo,2024-10-22 14:00:00,0.0,8,3.7,4,南東,4,22.0,4
32581,C,11112000,39.305,140.28833333333333,117,東由利,ヒガシユリ,Higashiyuri,2024-10-22 14:00:00,0.0,8,3.3,4,東,4,21.0,4
32596,C,11112110,39.32,140.555,59,横手,ヨコテ,Yokote,2024-10-22 14:00:00,0.0,8,4.1,4,南東,4,21.4,4
32616,C,11112010,39.255,139.91333333333333,7,にかほ,ニカホ,Nikaho,2024-10-22 14:00:00,0.0,8,2.9,4,東,4,22.4,4
32626,C,11112110,39.235,140.13666666666666,46,矢島,ヤシマ,Yashima,2024-10-22 14:00:00,0.0,8,4.5,4,東,4,22.1,4
32681,C,1000000,39.10166666666667,140.28666666666666,223,笹子,ジネゴ,Jinego,2024-10-22 14:00:00,0.0,8,,,,,,
32691,C,11112110,39.18666666666667,140.46333333333334,74,湯沢,ユザワ,Yuzawa,2024-10-22 14:00:00,0.0,8,3.0,4,南南東,4,20.5,4
32701,C,1000000,39.178333333333335,140.64833333333334,191,東成瀬,ヒガシナルセ,Higashinaruse,2024-10-22 14:00:00,0.0,8,,,,,,
32771,C,11112110,38.96,140.52833333333334,335,湯の岱,ユノタイ,Yunotai,2024-10-22 14:00:00,0.0,8,4.4,4,南東,4,19.9,4
33006,C,11112010,40.403333333333336,141.7,70,種市,タネイチ,Taneichi,2024-10-22 14:00:00,0.0,8,2.1,4,東南東,4,21.0,4
33026,C,11112010,40.325,141.46666666666667,148,軽米,カルマイ,Karumai,2024-10-22 14:00:00,0.0,8,3.8,4,西南西,4,23.0,4
33071,C,11112100,40.29833333333333,141.29833333333335,87,二戸,ニノヘ,Ninohe,2024-10-22 14:00:00,0.0,8,2.9,4,南西,4,21.9,4
33086,C,1000000,40.281666666666666,141.66666666666666,200,大野,オオノ,Ohno,2024-10-22 14:00:00,0.0,8,,,,,,
33136,C,11112000,40.14833333333333,141.57166666666666,290,山形,ヤマガタ,Yamagata,2024-10-22 14:00:00,0.0,8,3.5,4,北北東,4,21.4,4
33146,C,11112110,40.16833333333334,141.7483333333333,13,久慈,クジ,Kuji,2024-10-22 14:00:00,0.0,8,2.7,4,東南東,4,21.9,4
33166,C,11112010,40.10333333333333,141.05,290,荒屋,アラヤ,Araya,2024-10-22 14:00:00,0.0,8,5.5,4,南,4,20.4,4
33176,C,11112100,40.06,141.225,430,奥中山,オクナカヤマ,Mt.Okunaka,2024-10-22 14:00:00,0.0,8,3.6,4,南南西,4,19.2,4
33186,C,11112110,40.04,141.45666666666668,418,葛巻,クズマキ,Kuzumaki,2024-10-22 14:00:00,0.0,8,4.1,4,南,4,20.3,4
33201,C,1000000,40.085,141.71166666666667,232,下戸鎖,シモトクサリ,Shimotokusari,2024-10-22 14:00:00,0.0,8,,,,,,
33206,C,11112010,40.00333333333333,141.88333333333333,8,普代,フダイ,Fudai,2024-10-22 14:00:00,0.0,8,2.6,4,北東,4,22.7,4
33226,C,11112110,39.95166666666667,141.065,275,岩手松尾,イワテマツオ,Iwate-Matsuo,2024-10-22 14:00:00,0.0,8,7.9,4,南南東,4,21.1,4
33231,C,1000000,39.973333333333336,141.16666666666666,285,一方井,イッカタイ,Ikkatai,2024-10-22 14:00:00,0.0,8,,,,,,
33296,C,11112000,39.86833333333333,141.16666666666666,205,好摩,コウマ,Koma,2024-10-22 14:00:00,0.0,8,5.7,4,南南西,4,20.8,4
33326,C,11112110,39.84666666666666,141.795,105,岩泉,イワイズミ,Iwaizumi,2024-10-22 14:00:00,0.0,8,2.7,4,東,4,22.6,4
33336,C,11112010,39.84666666666666,141.96333333333334,3,小本,オモト,Omoto,2024-10-22 14:00:00,0.0,8,4.0,4,南東,4,22.0,4
33351,C,1000000,39.77666666666666,140.945,350,葛根田,カッコンダ,Kakkonda,2024-10-22 14:00:00,0.0,8,,,,,,
33361,C,1000000,39.78,141.09666666666666,210,滝沢,タキザワ,Takizawa,2024-10-22 14:00:00,0.0,8,,,,,,
33371,C,11112010,39.78333333333333,141.32833333333335,680,薮川,ヤブカワ,Yabukawa,2024-10-22 14:00:00,0.0,8,2.9,4,西南西,4,17.9,4
33421,C,11112100,39.696666666666665,140.975,195,雫石,シズクイシ,Shizukuishi,2024-10-22 14:00:00,0.0,8,3.0,4,南東,4,20.8,4
33431,A,11111111,39.69833333333333,141.165,155,盛岡,モリオカ,Morioka,2024-10-22 14:00:00,0.0,8,5.7,4,南,4,21.3,4
33441,C,11112110,39.65,141.35333333333332,734,区界,クザカイ,Kuzakai,2024-10-22 14:00:00,0.0,8,3.5,4,南南東,4,16.9,4
33472,B,11111111,39.64666666666667,141.965,43,宮古,ミヤコ,Miyako,2024-10-22 14:00:00,0.0,8,4.7,4,西南西,4,22.9,4
33486,C,11112010,39.54833333333333,140.84333333333333,407,沢内,サワウチ,Sawauchi,2024-10-22 14:00:00,0.0,8,2.9,4,東,4,18.9,4
33501,C,11112000,39.54666666666667,141.1266666666667,125,紫波,シワ,Shiwa,2024-10-22 14:00:00,0.0,8,5.3,4,南,4,20.9,4
33526,C,11112000,39.598333333333336,141.68166666666667,192,川井,カワイ,Kawai,2024-10-22 14:00:00,0.0,8,3.0,4,西北西,4,22.7,4
33566,C,1000000,39.48,140.96833333333333,300,豊沢,トヨサワ,Toyosawa,2024-10-22 14:00:00,0.0,8,,,,,,
33576,C,11110000,39.428333333333335,141.135,90,花巻,ハナマキ：花巻空港,Hanamaki,2024-10-22 14:00:00,0.0,8,6.0,4,南,4,21.5,4
33581,C,11112000,39.47,141.27833333333334,150,大迫,オオハサマ,Ohasama,2024-10-22 14:00:00,0.0,8,3.2,4,南東,4,22.1,4
33596,C,1000000,39.45666666666666,141.50666666666666,440,附馬牛,ツキモウシ,Tsukimoshi,2024-10-22 14:00:00,0.0,8,,,,,,
33611,C,1000000,39.43833333333333,141.80666666666667,120,大槌,オオツチ,Otsuchi,2024-10-22 14:00:00,0.0,8,,,,,,
33616,C,11112000,39.45,141.95666666666668,24,山田,ヤマダ,Yamada,2024-10-22 14:00:00,0.0,8,1.8,4,南東,4,22.0,4
33631,C,11112110,39.31,140.77666666666667,250,湯田,ユダ,Yuda,2024-10-22 14:00:00,0.0,8,2.1,4,東,4,18.6,4
33671,C,11112110,39.33833333333333,141.54333333333332,275,遠野,トオノ,Tono,2024-10-22 14:00:00,0.0,8,4.2,4,南南東,4,20.9,4
33711,C,1000000,39.225,141.015,170,金ケ崎,カネガサキ,Kanegasaki,2024-10-22 14:00:00,0.0,8,,,,,,
33716,C,11112110,39.28833333333333,141.11,61,北上,キタカミ,Kitakami,2024-10-22 14:00:00,0.0,8,3.1,4,南東,4,21.3,4
33726,C,1000000,39.23333333333333,141.31,170,米里,ヨネサト,Yonesato,2024-10-22 14:00:00,0.0,8,,,,,,
33751,C,11112000,39.27,141.87833333333333,5,釜石,カマイシ,Kamaishi,2024-10-22 14:00:00,0.0,8,3.6,4,東南東,4,24.0,4
33776,C,11112010,39.14,141.06333333333333,97,若柳,ワカヤナギ,Wakayanagi,2024-10-22 14:00:00,0.0,8,5.3,4,南,4,21.2,4
33781,C,11112000,39.18333333333333,141.16166666666666,42,江刺,エサシ,Esashi,2024-10-22 14:00:00,0.0,8,4.5,4,南,4,22.7,4
33801,C,11112010,39.141666666666666,141.57333333333332,80,住田,スミタ,Sumita,2024-10-22 14:00:00,0.0,8,4.0,4,北西,4,22.1,4
33831,C,1000100,39.01166666666666,140.865,350,祭畤,マツルベ,Matsurube,2024-10-22 14:00:00,0.0,8,,,,,,
33841,C,1000000,39.05,141.045,75,衣川,コロモガワ,Koromogawa,2024-10-22 14:00:00,0.0,8,,,,,,
33856,C,1000000,39.03833333333333,141.29666666666665,140,大東,ダイトウ,Daito,2024-10-22 14:00:00,0.0,8,,,,,,
33877,B,11111111,39.06333333333333,141.71333333333334,37,大船渡,オオフナト,Ofunato,2024-10-22 14:00:00,0.0,8,4.0,4,南南東,4,22.6,4
33911,C,11112110,38.93333333333333,141.125,32,一関,イチノセキ,Ichinoseki,2024-10-22 14:00:00,0.0,8,2.1,4,南南西,4,22.6,4
33921,C,11112010,38.92166666666667,141.33,120,千厩,センマヤ,Senmaya,2024-10-22 14:00:00,0.0,8,2.9,4,南南西,4,23.1,4
34012,C,11112110,38.91333333333333,140.82833333333335,532,駒ノ湯,コマノユ,Komanoyu,2024-10-22 14:00:00,0.0,8,3.0,4,南,4,18.8,4
34026,C,11112010,38.906666666666666,141.55666666666667,62,気仙沼,ケセンヌマ,Kesennuma,2024-10-22 14:00:00,0.0,8,3.4,4,西北西,4,22.6,4
34056,C,1000000,38.805,140.94833333333332,33,鴬沢,ウグイスザワ,Uguisuzawa,2024-10-22 14:00:00,0.0,8,,,,,,
34096,C,11112100,38.74333333333333,140.76,170,川渡,カワタビ,Kawatabi,2024-10-22 14:00:00,0.0,8,3.3,4,東,4,20.4,4
34111,C,11112010,38.735,141.005,25,築館,ツキダテ,Tsukidate,2024-10-22 14:00:00,0.0,8,1.9,4,南,4,21.3,4
34171,C,11112010,38.625,141.18666666666667,4,米山,ヨネヤマ,Yoneyama,2024-10-22 14:00:00,0.0,8,3.6,4,西北西,4,22.5,4
34186,C,11112010,38.681666666666665,141.44833333333332,39,志津川,シヅガワ,Shizugawa,2024-10-22 14:00:00,0.0,8,3.1,4,西北西,4,23.1,4
34206,C,1000000,38.571666666666665,140.72666666666666,195,加美,カミ,Kami,2024-10-22 14:00:00,0.0,8,,,,,,
34216,C,11112110,38.598333333333336,140.91166666666666,28,古川,フルカワ,Furukawa,2024-10-22 14:00:00,0.0,8,3.0,4,東南東,4,20.6,4
34241,C,1000000,38.52,141.465,24,雄勝,オガツ,Ogatsu,2024-10-22 14:00:00,0.0,8,,,,,,
34262,C,1000000,38.406666666666666,140.72166666666666,630,泉ケ岳,イズミガダケ,Mt.Izumigadake,2024-10-22 14:00:00,0.0,8,,,,,,
34266,C,11112000,38.473333333333336,140.88833333333332,57,大衡,オオヒラ,Ohira,2024-10-22 14:00:00,0.0,8,1.6,4,北北西,4,20.6,4
34276,C,11112000,38.46,141.09166666666667,3,鹿島台,カシマダイ,Kashimadai,2024-10-22 14:00:00,0.0,8,2.1,4,西,4,21.2,4
34292,B,11111111,38.42666666666667,141.29833333333335,43,石巻,イシノマキ,Ishinomaki,2024-10-22 14:00:00,0.0,8,5.1,4,北北西,4,21.8,4
34296,C,11112010,38.446666666666665,141.45,38,女川,オナガワ,Onagawa,2024-10-22 14:00:00,0.0,8,2.8,4,南東,4,21.7,4
34311,C,11112110,38.303333333333335,140.63666666666666,265,新川,ニッカワ,Nikkawa,2024-10-22 14:00:00,0.0,8,2.0,4,東,4,19.1,4
34331,C,11112010,38.33833333333333,141.01333333333332,105,塩釜,シオガマ,Shiogama,2024-10-22 14:00:00,0.0,8,2.7,4,西北西,4,20.6,4
34392,A,11111111,38.26166666666666,140.89666666666668,39,仙台,センダイ,Sendai,2024-10-22 14:00:00,,1,3.7,4,北西,4,21.2,4
34436,C,11110100,38.138333333333335,140.91666666666666,2,名取,ナトリ：仙台空港,Natori,2024-10-22 14:00:00,0.0,8,3.0,4,北,4,20.4,4
34461,C,11112110,38.015,140.61166666666668,86,白石,シロイシ,Shiroishi,2024-10-22 14:00:00,0.0,8,5.3,4,西南西,4,20.9,4
34462,C,11112010,38.126666666666665,140.68,112,蔵王,ザオウ,Zao,2024-10-22 14:00:00,0.0,8,4.2,4,南南東,4,20.3,4
34471,C,11112000,38.025,140.85833333333332,4,亘理,ワタリ,Watari,2024-10-22 14:00:00,0.0,8,3.7,4,東,4,20.2,4
34506,C,11112000,37.931666666666665,140.77833333333334,18,丸森,マルモリ,Marumori,2024-10-22 14:00:00,0.0,8,2.6,4,西南西,4,20.9,4
34526,C,1000000,37.82666666666667,140.72833333333332,305,筆甫,ヒッポ,Hippo,2024-10-22 14:00:00,0.0,8,,,,,,
